afltables_player,player_first_name,player_last_name,player,team_abbr,team,afl_round,match_round,actual_brownlow_votes,afltables_season_votes
"Parker, Luke",Luke,Parker,Luke Parker,NM,North Melbourne,10,9,0,6
"Parker, Luke",Luke,Parker,Luke Parker,NM,North Melbourne,11,10,0,6
"Parker, Luke",Luke,Parker,Luke Parker,NM,North Melbourne,12,11,0,6
"Parker, Luke",Luke,Parker,Luke Parker,NM,North Melbourne,14,13,0,6
"Parker, Luke",Luke,Parker,Luke Parker,NM,North Melbourne,15,14,0,6
"Parker, Luke",Luke,Parker,Luke Parker,NM,North Melbourne,16,15,1,6
"Parker, Luke",Luke,Parker,Luke Parker,NM,North Melbourne,17,16,0,6
"Parker, Luke",Luke,Parker,Luke Parker,NM,North Melbourne,18,17,0,6
"Parker, Luke",Luke,Parker,Luke Parker,NM,North Melbourne,19,18,0,6
"Parker, Luke",Luke,Parker,Luke Parker,NM,North Melbourne,20,19,0,6
"Parker, Luke",Luke,Parker,Luke Parker,NM,North Melbourne,21,20,0,6
"Parker, Luke",Luke,Parker,Luke Parker,NM,North Melbourne,22,21,0,6
"Parker, Luke",Luke,Parker,Luke Parker,NM,North Melbourne,23,22,0,6
"Parker, Luke",Luke,Parker,Luke Parker,NM,North Melbourne,24,23,0,6
"Parker, Luke",Luke,Parker,Luke Parker,NM,North Melbourne,25,24,0,6
"Impey, Jarman",Jarman,Impey,Jarman Impey,HW,Hawthorn,1,0,0,5
"Impey, Jarman",Jarman,Impey,Jarman Impey,HW,Hawthorn,2,1,0,5
"Impey, Jarman",Jarman,Impey,Jarman Impey,HW,Hawthorn,3,2,0,5
"Impey, Jarman",Jarman,Impey,Jarman Impey,HW,Hawthorn,5,4,0,5
"Impey, Jarman",Jarman,Impey,Jarman Impey,HW,Hawthorn,6,5,0,5
"Impey, Jarman",Jarman,Impey,Jarman Impey,HW,Hawthorn,7,6,0,5
"Impey, Jarman",Jarman,Impey,Jarman Impey,HW,Hawthorn,8,7,0,5
"Impey, Jarman",Jarman,Impey,Jarman Impey,HW,Hawthorn,9,8,0,5
"Impey, Jarman",Jarman,Impey,Jarman Impey,HW,Hawthorn,10,9,0,5
"Impey, Jarman",Jarman,Impey,Jarman Impey,HW,Hawthorn,11,10,0,5
"Impey, Jarman",Jarman,Impey,Jarman Impey,HW,Hawthorn,12,11,0,5
"Impey, Jarman",Jarman,Impey,Jarman Impey,HW,Hawthorn,13,12,0,5
"Impey, Jarman",Jarman,Impey,Jarman Impey,HW,Hawthorn,14,13,0,5
"Impey, Jarman",Jarman,Impey,Jarman Impey,HW,Hawthorn,16,15,0,5
"Impey, Jarman",Jarman,Impey,Jarman Impey,HW,Hawthorn,19,18,0,5
"Impey, Jarman",Jarman,Impey,Jarman Impey,HW,Hawthorn,20,19,3,5
"Impey, Jarman",Jarman,Impey,Jarman Impey,HW,Hawthorn,21,20,2,5
"Impey, Jarman",Jarman,Impey,Jarman Impey,HW,Hawthorn,22,21,0,5
"Impey, Jarman",Jarman,Impey,Jarman Impey,HW,Hawthorn,23,22,0,5
"Impey, Jarman",Jarman,Impey,Jarman Impey,HW,Hawthorn,24,23,0,5
"Impey, Jarman",Jarman,Impey,Jarman Impey,HW,Hawthorn,25,24,0,5
"Neale, Shannon",Shannon,Neale,Shannon Neale,GE,Geelong,1,0,0,5
"Neale, Shannon",Shannon,Neale,Shannon Neale,GE,Geelong,2,1,0,5
"Neale, Shannon",Shannon,Neale,Shannon Neale,GE,Geelong,4,3,0,5
"Neale, Shannon",Shannon,Neale,Shannon Neale,GE,Geelong,5,4,0,5
"Neale, Shannon",Shannon,Neale,Shannon Neale,GE,Geelong,6,5,0,5
"Neale, Shannon",Shannon,Neale,Shannon Neale,GE,Geelong,7,6,0,5
"Neale, Shannon",Shannon,Neale,Shannon Neale,GE,Geelong,8,7,0,5
"Neale, Shannon",Shannon,Neale,Shannon Neale,GE,Geelong,9,8,0,5
"Neale, Shannon",Shannon,Neale,Shannon Neale,GE,Geelong,10,9,2,5
"Neale, Shannon",Shannon,Neale,Shannon Neale,GE,Geelong,11,10,0,5
"Neale, Shannon",Shannon,Neale,Shannon Neale,GE,Geelong,12,11,0,5
"Neale, Shannon",Shannon,Neale,Shannon Neale,GE,Geelong,13,12,0,5
"Neale, Shannon",Shannon,Neale,Shannon Neale,GE,Geelong,14,13,0,5
"Neale, Shannon",Shannon,Neale,Shannon Neale,GE,Geelong,15,14,0,5
"Neale, Shannon",Shannon,Neale,Shannon Neale,GE,Geelong,16,15,0,5
"Neale, Shannon",Shannon,Neale,Shannon Neale,GE,Geelong,18,17,0,5
"Neale, Shannon",Shannon,Neale,Shannon Neale,GE,Geelong,19,18,0,5
"Neale, Shannon",Shannon,Neale,Shannon Neale,GE,Geelong,20,19,0,5
"Neale, Shannon",Shannon,Neale,Shannon Neale,GE,Geelong,21,20,3,5
"Neale, Shannon",Shannon,Neale,Shannon Neale,GE,Geelong,22,21,0,5
"Neale, Shannon",Shannon,Neale,Shannon Neale,GE,Geelong,23,22,0,5
"Neale, Shannon",Shannon,Neale,Shannon Neale,GE,Geelong,24,23,0,5
"Neale, Shannon",Shannon,Neale,Shannon Neale,GE,Geelong,25,24,0,5
"Pendlebury, Scott",Scott,Pendlebury,Scott Pendlebury,CW,Collingwood,1,0,0,5
"Pendlebury, Scott",Scott,Pendlebury,Scott Pendlebury,CW,Collingwood,2,1,0,5
"Pendlebury, Scott",Scott,Pendlebury,Scott Pendlebury,CW,Collingwood,4,3,0,5
"Pendlebury, Scott",Scott,Pendlebury,Scott Pendlebury,CW,Collingwood,6,5,0,5
"Pendlebury, Scott",Scott,Pendlebury,Scott Pendlebury,CW,Collingwood,7,6,0,5
"Pendlebury, Scott",Scott,Pendlebury,Scott Pendlebury,CW,Collingwood,8,7,3,5
"Pendlebury, Scott",Scott,Pendlebury,Scott Pendlebury,CW,Collingwood,10,9,0,5
"Pendlebury, Scott",Scott,Pendlebury,Scott Pendlebury,CW,Collingwood,12,11,0,5
"Pendlebury, Scott",Scott,Pendlebury,Scott Pendlebury,CW,Collingwood,13,12,0,5
"Pendlebury, Scott",Scott,Pendlebury,Scott Pendlebury,CW,Collingwood,14,13,0,5
"Pendlebury, Scott",Scott,Pendlebury,Scott Pendlebury,CW,Collingwood,17,16,0,5
"Pendlebury, Scott",Scott,Pendlebury,Scott Pendlebury,CW,Collingwood,19,18,0,5
"Pendlebury, Scott",Scott,Pendlebury,Scott Pendlebury,CW,Collingwood,20,19,0,5
"Pendlebury, Scott",Scott,Pendlebury,Scott Pendlebury,CW,Collingwood,21,20,2,5
"Pendlebury, Scott",Scott,Pendlebury,Scott Pendlebury,CW,Collingwood,22,21,0,5
"Pendlebury, Scott",Scott,Pendlebury,Scott Pendlebury,CW,Collingwood,24,23,0,5
"Pendlebury, Scott",Scott,Pendlebury,Scott Pendlebury,CW,Collingwood,25,24,0,5
"Battle, Josh",Josh,Battle,Josh Battle,HW,Hawthorn,1,0,0,5
"Battle, Josh",Josh,Battle,Josh Battle,HW,Hawthorn,2,1,0,5
"Battle, Josh",Josh,Battle,Josh Battle,HW,Hawthorn,3,2,0,5
"Battle, Josh",Josh,Battle,Josh Battle,HW,Hawthorn,5,4,0,5
"Battle, Josh",Josh,Battle,Josh Battle,HW,Hawthorn,6,5,2,5
"Battle, Josh",Josh,Battle,Josh Battle,HW,Hawthorn,7,6,0,5
"Battle, Josh",Josh,Battle,Josh Battle,HW,Hawthorn,8,7,3,5
"Battle, Josh",Josh,Battle,Josh Battle,HW,Hawthorn,9,8,0,5
"Battle, Josh",Josh,Battle,Josh Battle,HW,Hawthorn,10,9,0,5
"Battle, Josh",Josh,Battle,Josh Battle,HW,Hawthorn,11,10,0,5
"Battle, Josh",Josh,Battle,Josh Battle,HW,Hawthorn,12,11,0,5
"Battle, Josh",Josh,Battle,Josh Battle,HW,Hawthorn,13,12,0,5
"Battle, Josh",Josh,Battle,Josh Battle,HW,Hawthorn,14,13,0,5
"Battle, Josh",Josh,Battle,Josh Battle,HW,Hawthorn,16,15,0,5
"Battle, Josh",Josh,Battle,Josh Battle,HW,Hawthorn,17,16,0,5
"Battle, Josh",Josh,Battle,Josh Battle,HW,Hawthorn,20,19,0,5
"Battle, Josh",Josh,Battle,Josh Battle,HW,Hawthorn,21,20,0,5
"Battle, Josh",Josh,Battle,Josh Battle,HW,Hawthorn,22,21,0,5
"Battle, Josh",Josh,Battle,Josh Battle,HW,Hawthorn,23,22,0,5
"Battle, Josh",Josh,Battle,Josh Battle,HW,Hawthorn,24,23,0,5
"Battle, Josh",Josh,Battle,Josh Battle,HW,Hawthorn,25,24,0,5
"Lohmann, Kai",Kai,Lohmann,Kai Lohmann,BL,Brisbane Lions,1,0,0,5
"Lohmann, Kai",Kai,Lohmann,Kai Lohmann,BL,Brisbane Lions,2,1,0,5
"Lohmann, Kai",Kai,Lohmann,Kai Lohmann,BL,Brisbane Lions,4,3,0,5
"Lohmann, Kai",Kai,Lohmann,Kai Lohmann,BL,Brisbane Lions,5,4,0,5
"Lohmann, Kai",Kai,Lohmann,Kai Lohmann,BL,Brisbane Lions,6,5,0,5
"Lohmann, Kai",Kai,Lohmann,Kai Lohmann,BL,Brisbane Lions,7,6,0,5
"Lohmann, Kai",Kai,Lohmann,Kai Lohmann,BL,Brisbane Lions,8,7,0,5
"Lohmann, Kai",Kai,Lohmann,Kai Lohmann,BL,Brisbane Lions,9,8,1,5
"Lohmann, Kai",Kai,Lohmann,Kai Lohmann,BL,Brisbane Lions,10,9,0,5
"Lohmann, Kai",Kai,Lohmann,Kai Lohmann,BL,Brisbane Lions,11,10,0,5
"Lohmann, Kai",Kai,Lohmann,Kai Lohmann,BL,Brisbane Lions,12,11,0,5
"Lohmann, Kai",Kai,Lohmann,Kai Lohmann,BL,Brisbane Lions,13,12,0,5
"Lohmann, Kai",Kai,Lohmann,Kai Lohmann,BL,Brisbane Lions,14,13,0,5
"Lohmann, Kai",Kai,Lohmann,Kai Lohmann,BL,Brisbane Lions,15,14,0,5
"Lohmann, Kai",Kai,Lohmann,Kai Lohmann,BL,Brisbane Lions,17,16,0,5
"Lohmann, Kai",Kai,Lohmann,Kai Lohmann,BL,Brisbane Lions,18,17,1,5
"Lohmann, Kai",Kai,Lohmann,Kai Lohmann,BL,Brisbane Lions,19,18,0,5
"Lohmann, Kai",Kai,Lohmann,Kai Lohmann,BL,Brisbane Lions,20,19,0,5
"Lohmann, Kai",Kai,Lohmann,Kai Lohmann,BL,Brisbane Lions,21,20,0,5
